tasks_loop.thisRepN,tasks_loop.thisTrialN,tasks_loop.thisN,tasks_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,define_tasks.started,define_tasks.stopped,parameters.started,parameters.stopped,select_task_and_match_pairs.started,select_task_and_match_pairs.stopped,show_match_pairs.started,instructions.started,key_resp.started,match1label.started,match2label.started,match3label.started,match1shape.started,match2shape.started,match3shape.started,show_match_pairs.stopped,key_resp.keys,key_resp.rt,key_resp.duration,init_block_count.started,init_block_count.stopped,increment_block_count.started,increment_block_count.stopped,define_trial_list.started,define_trial_list.stopped,decide_what_pair.started,decide_what_pair.stopped,fix.started,fixn.started,fixn.stopped,fix.stopped,show_a_pair.started,text_2.started,put_label.started,put_shape.started,response.started,show_a_pair.stopped,response.keys,response.rt,response.duration,eval.started,eval.stopped,feedback.started,text_4.started,feedback.stopped,write.started,task,block_count,match_1_label,match_1_shape,match_2_label,match_2_shape,match_3_label,match_3_shape,trial_index,trial_type,label,shape,response,rt,acc,write.stopped,text_4.stopped,rest.started,text.started,key_resp_2.started,rest.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,the_end.started,text_3.started,the_end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,1,0,1,0,27,0,27,0,41.244969800000035,,,,,,,,,,,,,,,,,,,,,,,,,,,41.23054230000071,41.23094310000033,41.23096320000059,41.244969800000035,41.445176100000026,41.430640100000346,41.43067280000014,41.445176100000026,41.445176100000026,41.445176100000026,41.445176100000026,41.74632440000005,m,0.2988043999994261,None,41.74696470000072,41.74737550000009,41.747395600000345,41.76098820000061,41.994882700000744,41.99490229999992,reward,2,£0,D.bmp,£50,O.bmp,£100,P.bmp,27,match2,£50,O.bmp,m,0.2988043999994261,1,41.9953101000001,42.0107751000005,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
0,0,0,0,1,0,1,0,28,0,28,0,42.0107751000005,,,,,,,,,,,,,,,,,,,,,,,,,,,41.995830200000455,41.99624760000006,41.99626680000074,42.0107751000005,42.210954900000615,42.19582080000055,42.19584780000059,42.210954900000615,42.210954900000615,42.210954900000615,42.210954900000615,42.49717510000028,m,0.2679189000000406,None,42.49845450000066,42.49933830000009,42.499379599999884,42.52671180000016,42.760100800000146,42.76012130000072,reward,2,£0,D.bmp,£50,O.bmp,£100,P.bmp,28,mismatch,£100,D.bmp,m,0.2679189000000406,0,42.760819699999956,,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
0,0,0,0,1,0,1,0,29,0,29,0,42.77664320000076,,,,,,,,,,,,,,,,,,,,,,,,,,,42.76152960000036,42.76204130000042,42.76207720000002,42.77664320000076,42.9764095999999,42.960951099999875,42.96098090000032,42.9764095999999,42.9764095999999,42.9764095999999,42.9764095999999,43.1444019999999,n,0.16482509999968897,None,43.14516850000018,43.14566770000056,43.145691499999884,43.159378900000775,43.39465150000069,43.39470020000044,reward,2,£0,D.bmp,£50,O.bmp,£100,P.bmp,29,match1,£0,D.bmp,n,0.16482509999968897,0,43.39553410000008,43.44230310000057,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
1,0,1,0,0,0,0,0,0,0,0,0,44.40754240000024,,,,,,43.39691850000054,43.397713500000464,43.39775330000066,43.44230310000057,43.44230310000057,43.44230310000057,43.44230310000057,43.44230310000057,43.44230310000057,43.44230310000057,43.44230310000057,44.392047600000296,space,0.942440899999383,None,44.392481700000644,44.39286500000071,44.39356020000014,44.39396350000061,44.393981500000336,44.39438510000036,44.39512580000064,44.39550580000014,44.395523900000626,44.40754240000024,44.62388379999993,44.594022100000075,44.59406990000025,44.62388379999993,44.62388379999993,44.62388379999993,44.62388379999993,44.71039640000072,n,0.07182789999933448,None,44.71162790000017,44.712157599999955,44.7121831000004,44.72425890000068,44.958920000000035,44.958948899999996,control,1,earth,S.bmp,air,C.bmp,sky,T.bmp,0,match3,sky,T.bmp,n,0.07182789999933448,0,44.95964540000023,44.973723000000064,43.395786099999896,,,43.395896100000755,None,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
1,0,1,0,0,0,0,0,1,0,1,0,44.973723000000064,,,,,,,,,,,,,,,,,,,,,,,,,,,44.96047300000009,44.96115770000051,44.96118970000043,44.973723000000064,45.174586200000704,45.15833230000044,45.158359900000505,45.174586200000704,45.174586200000704,45.174586200000704,45.174586200000704,45.24330860000009,n,0.05071570000018255,None,45.244622600000184,45.24552290000065,45.24556500000017,45.27316280000014,45.50648600000022,45.506506400000035,control,1,earth,S.bmp,air,C.bmp,sky,T.bmp,1,mismatch,earth,T.bmp,n,0.05071570000018255,1,45.50721750000048,,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
1,0,1,0,0,0,0,0,2,0,2,0,45.52288219999991,,,,,,,,,,,,,,,,,,,,,,,,,,,45.50793980000071,45.50846929999989,45.508495300000504,45.52288219999991,45.739122700000735,45.70836050000071,45.70839150000029,45.739122700000735,45.739122700000735,45.739122700000735,45.739122700000735,45.8075458000003,n,0.058847899999818765,None,45.808340900000076,45.80887250000069,45.80889910000042,45.823391800000536,46.05782140000065,46.057856000000356,control,1,earth,S.bmp,air,C.bmp,sky,T.bmp,2,match3,sky,T.bmp,n,0.058847899999818765,0,46.05866250000054,46.07290080000075,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
1,0,1,0,0,0,0,0,3,0,3,0,46.07290080000075,,,,,,,,,,,,,,,,,,,,,,,,,,,46.05964810000023,46.06040660000053,46.06045670000003,46.07290080000075,,46.27252780000072,46.27254670000002,46.289237900000444,46.289237900000444,46.289237900000444,46.289237900000444,46.30752290000055,n,0.008900499999981548,None,46.30843189999996,46.30912520000038,46.309155300000384,46.322677200000726,46.55663360000017,46.556676100000004,control,1,earth,S.bmp,air,C.bmp,sky,T.bmp,3,mismatch,earth,C.bmp,n,0.008900499999981548,1,46.55735379999987,46.57223840000006,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
1,0,1,0,0,0,0,0,4,0,4,0,46.57223840000006,,,,,,,,,,,,,,,,,,,,,,,,,,,46.558136800000284,46.55872210000052,46.558751100000336,46.57223840000006,46.77244719999999,46.75624060000064,46.75627210000039,46.77244719999999,46.77244719999999,46.77244719999999,46.77244719999999,46.90591690000019,m,0.13113940000039292,None,46.9067014000002,46.90718560000005,46.907209500000135,46.92073150000033,47.1548044000001,47.15482830000019,control,1,earth,S.bmp,air,C.bmp,sky,T.bmp,4,match1,earth,S.bmp,m,0.13113940000039292,1,47.1553442000004,47.170881300000474,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
1,0,1,0,0,0,0,0,5,0,5,0,47.170881300000474,,,,,,,,,,,,,,,,,,,,,,,,,,,47.156013200000416,47.15649209999992,47.156515700000455,47.170881300000474,47.387582700000166,47.35721570000078,47.3572635999999,47.387582700000166,47.387582700000166,47.387582700000166,47.387582700000166,47.5379767000004,m,0.14352320000034524,None,47.53857260000041,47.538945300000705,47.5389638000006,47.55354350000016,47.787832200000594,47.78785860000062,control,1,earth,S.bmp,air,C.bmp,sky,T.bmp,5,match2,air,C.bmp,m,0.14352320000034524,1,47.78849420000006,47.80340909999995,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
1,0,1,0,0,0,0,0,6,0,6,0,47.80340909999995,,,,,,,,,,,,,,,,,,,,,,,,,,,47.7892683,47.789937000000464,47.7899666000003,47.80340909999995,48.01950040000065,47.99001550000048,47.99006410000038,48.01950040000065,48.01950040000065,48.01950040000065,48.01950040000065,48.10456470000008,m,0.07132309999997233,None,48.1052337000001,48.10557840000001,48.10559009999997,48.11918659999992,48.35601020000013,48.35605670000041,control,1,earth,S.bmp,air,C.bmp,sky,T.bmp,6,mismatch,earth,T.bmp,m,0.07132309999997233,0,48.357215400000314,48.37112479999996,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
1,0,1,0,0,0,0,0,7,0,7,0,48.37112479999996,,,,,,,,,,,,,,,,,,,,,,,,,,,48.358661700000084,48.35971479999989,48.3597690000006,48.37112479999996,,48.56966400000056,48.56968760000018,48.58604749999995,48.58604749999995,48.58604749999995,48.58604749999995,48.65336930000012,m,0.06492789999992965,None,48.654021100000136,48.65442890000031,48.654449300000124,48.668609900000774,48.90461030000006,48.90465910000057,control,1,earth,S.bmp,air,C.bmp,sky,T.bmp,7,mismatch,sky,S.bmp,m,0.06492789999992965,0,48.90615390000039,,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
1,0,1,0,0,0,0,0,8,0,8,0,48.920711600000686,,,,,,,,,,,,,,,,,,,,,,,,,,,48.907536400000026,48.908667500000774,48.90872020000006,48.920711600000686,49.13557910000054,49.104801500000576,49.10485940000035,49.13557910000054,49.13557910000054,49.13557910000054,49.13557910000054,49.185641099999884,m,0.035048900000219874,None,49.18618870000046,49.18654400000014,49.18656069999997,49.20129580000048,49.435735200000636,49.435760800000025,control,1,earth,S.bmp,air,C.bmp,sky,T.bmp,8,mismatch,air,T.bmp,m,0.035048900000219874,0,49.436362200000076,49.45192870000028,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
1,0,1,0,0,0,0,0,9,0,9,0,49.45192870000028,,,,,,,,,,,,,,,,,,,,,,,,,,,49.43709000000035,49.43766779999987,49.437694700000065,49.45192870000028,49.66736300000048,49.63841430000048,49.638462300000356,49.66736300000048,49.66736300000048,49.66736300000048,49.66736300000048,49.70170080000025,m,0.03191999999944528,None,49.70227299999988,49.70263740000064,49.7026549000002,49.71721780000007,49.951885200000106,49.95192550000047,control,1,earth,S.bmp,air,C.bmp,sky,T.bmp,9,mismatch,sky,C.bmp,m,0.03191999999944528,0,49.95248140000058,49.967834300000504,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
1,0,1,0,0,0,0,0,10,0,10,0,49.967834300000504,,,,,,,,,,,,,,,,,,,,,,,,,,,49.95316790000015,49.95365480000055,49.95368000000053,49.967834300000504,50.167990400000235,50.15208370000073,50.15211619999991,50.167990400000235,50.167990400000235,50.167990400000235,50.167990400000235,50.23617430000013,m,0.06376920000002428,None,50.23714999999993,50.23781750000035,50.23784980000073,50.25022310000077,50.48648630000025,50.486528100000214,control,1,earth,S.bmp,air,C.bmp,sky,T.bmp,10,match3,sky,T.bmp,m,0.06376920000002428,1,50.487574900000254,50.50162300000011,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
1,0,1,0,0,0,0,0,11,0,11,0,50.50162300000011,,,,,,,,,,,,,,,,,,,,,,,,,,,50.48878920000061,50.48964960000012,50.48971239999992,50.50162300000011,50.71747780000078,50.68621940000048,50.686262300000635,50.71747780000078,50.71747780000078,50.71747780000078,50.71747780000078,50.85020059999988,m,0.1176487000002453,None,50.85082050000074,50.85122080000019,50.85123999999996,50.865816300000006,51.099731500000416,51.09975480000048,control,1,earth,S.bmp,air,C.bmp,sky,T.bmp,11,match2,air,C.bmp,m,0.1176487000002453,1,51.100291700000525,51.11586410000018,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
1,0,1,0,0,0,0,0,12,0,12,0,51.11586410000018,,,,,,,,,,,,,,,,,,,,,,,,,,,51.10101290000057,51.10153210000044,51.101570300000276,51.11586410000018,51.33181530000002,51.30321490000006,51.30326950000017,51.33181530000002,51.33181530000002,51.33181530000002,51.33181530000002,51.400492900000245,m,0.05129379999925732,None,51.401416400000016,51.40196090000063,51.401990400000614,51.415714100000514,51.651147200000196,51.65119060000052,control,1,earth,S.bmp,air,C.bmp,sky,T.bmp,12,mismatch,sky,S.bmp,m,0.05129379999925732,0,51.652144800000315,51.665494599999874,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
1,0,1,0,0,0,0,0,13,0,13,0,51.665494599999874,,,,,,,,,,,,,,,,,,,,,,,,,,,51.65316770000027,51.65372920000027,51.653774800000065,51.665494599999874,,51.86471140000049,51.86473040000055,51.881117599999925,51.881117599999925,51.881117599999925,51.881117599999925,51.965830500000266,m,0.08247219999975641,None,51.96659340000042,51.967146900000444,51.96717080000053,51.98144950000005,52.215968299999986,52.21600550000039,control,1,earth,S.bmp,air,C.bmp,sky,T.bmp,13,match1,earth,S.bmp,m,0.08247219999975641,1,52.21691610000016,52.23168710000027,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
1,0,1,0,0,0,0,0,14,0,14,0,52.23168710000027,,,,,,,,,,,,,,,,,,,,,,,,,,,52.21796880000056,52.21885640000073,52.21889790000023,52.23168710000027,,52.431046400000014,52.4310688000005,52.44777789999989,52.44777789999989,52.44777789999989,52.44777789999989,52.58242630000041,m,0.13304140000036568,None,52.58330400000068,52.583839900000385,52.5838676000003,52.59730230000059,52.83291730000019,52.832966200000556,control,1,earth,S.bmp,air,C.bmp,sky,T.bmp,14,mismatch,air,S.bmp,m,0.13304140000036568,0,52.83411720000004,52.84874560000026,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
1,0,1,0,0,0,0,0,15,0,15,0,52.84874560000026,,,,,,,,,,,,,,,,,,,,,,,,,,,52.83549060000041,52.83655429999999,52.836606400000164,52.84874560000026,53.063070100000004,53.032676300000276,53.03271430000041,53.063070100000004,53.063070100000004,53.063070100000004,53.063070100000004,53.19759030000023,m,0.12699140000040643,None,53.198229300000094,53.198639500000354,53.19865960000061,53.21251770000072,53.448283300000185,53.44832620000034,control,1,earth,S.bmp,air,C.bmp,sky,T.bmp,15,mismatch,earth,C.bmp,m,0.12699140000040643,0,53.449324700000034,53.46352630000001,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
1,0,1,0,0,0,0,0,16,0,16,0,53.46352630000001,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45062970000072,53.45160820000001,53.45165470000029,53.46352630000001,,53.66311490000044,53.663163400000485,53.67937979999988,53.67937979999988,53.67937979999988,53.67937979999988,53.76436020000074,m,0.06860200000028271,None,53.76536590000069,53.766016800000216,53.766060100000686,53.7804715000002,54.02986899999996,54.029898499999945,control,1,earth,S.bmp,air,C.bmp,sky,T.bmp,16,mismatch,air,T.bmp,m,0.06860200000028271,0,54.03087830000004,,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
1,0,1,0,0,0,0,0,17,0,17,0,54.04565400000047,,,,,,,,,,,,,,,,,,,,,,,,,,,54.031913100000565,54.03263050000078,54.03269,54.04565400000047,54.24627170000076,54.2306537000004,54.230688999999984,54.24627170000076,54.24627170000076,54.24627170000076,54.24627170000076,54.36234930000046,m,0.1100137999992512,None,54.36299959999997,54.36341640000046,54.36343660000057,54.378040200000214,54.61288970000078,54.61291690000053,control,1,earth,S.bmp,air,C.bmp,sky,T.bmp,17,match2,air,C.bmp,m,0.1100137999992512,1,54.61355619999995,54.62891390000004,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
1,0,1,0,0,0,0,0,18,0,18,0,54.62891390000004,,,,,,,,,,,,,,,,,,,,,,,,,,,54.614331600000696,54.614954300000136,54.61498290000054,54.62891390000004,54.843590000000404,54.81356120000055,54.81359530000009,54.843590000000404,54.843590000000404,54.843590000000404,54.843590000000404,54.94575740000073,n,0.0913418999998612,None,54.946679399999994,54.94724210000004,54.94727150000017,54.96106409999993,55.1950424000006,55.19507010000052,control,1,earth,S.bmp,air,C.bmp,sky,T.bmp,18,mismatch,earth,C.bmp,n,0.0913418999998612,1,55.19580060000044,55.210945300000276,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
1,0,1,0,0,0,0,0,19,0,19,0,55.210945300000276,,,,,,,,,,,,,,,,,,,,,,,,,,,55.196606900000006,55.197208700000374,55.19723800000065,55.210945300000276,55.4263576000003,55.39693549999993,55.39698470000076,55.4263576000003,55.4263576000003,55.4263576000003,55.4263576000003,55.544376900000316,n,0.10674280000057479,None,55.545138500000576,55.545638300000064,55.54566270000032,55.55981479999991,55.7963163000004,55.79636460000074,control,1,earth,S.bmp,air,C.bmp,sky,T.bmp,19,mismatch,sky,C.bmp,n,0.10674280000057479,1,55.79754170000069,55.81116760000077,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
1,0,1,0,0,0,0,0,20,0,20,0,55.81116760000077,,,,,,,,,,,,,,,,,,,,,,,,,,,55.79889540000022,55.80000090000067,55.800061100000676,55.81116760000077,,56.011311000000205,56.011350499999935,56.04235460000018,56.04235460000018,56.04235460000018,56.04235460000018,56.07966329999999,n,0.023106500000722008,None,56.081108600000334,56.08214240000052,56.08218880000004,56.093965500000195,56.343713500000376,56.34375340000042,control,1,earth,S.bmp,air,C.bmp,sky,T.bmp,20,mismatch,sky,S.bmp,n,0.023106500000722008,1,56.34510240000054,,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
1,0,1,0,0,0,0,0,21,0,21,0,56.36074350000035,,,,,,,,,,,,,,,,,,,,,,,,,,,56.346468200000345,56.34758220000003,56.347634100000505,56.36074350000035,,56.56048749999991,56.56054120000044,56.59180910000032,56.59180910000032,56.59180910000032,56.59180910000032,56.676146300000255,n,0.0696365000003425,None,56.67691660000037,56.67742420000013,56.677448299999924,56.69155630000023,56.926289400000314,56.92633520000072,control,1,earth,S.bmp,air,C.bmp,sky,T.bmp,21,match1,earth,S.bmp,n,0.0696365000003425,0,56.92719290000059,56.942242300000544,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
1,0,1,0,0,0,0,0,22,0,22,0,56.942242300000544,,,,,,,,,,,,,,,,,,,,,,,,,,,56.92817300000024,56.92893090000052,56.92896720000044,56.942242300000544,57.14192960000037,57.12655620000078,57.12658620000002,57.14192960000037,57.14192960000037,57.14192960000037,57.14192960000037,57.176154900000256,n,0.018787399999382615,None,57.17690810000022,57.17740070000036,57.177424900000005,57.190994700000374,57.42501210000046,57.42503889999989,control,1,earth,S.bmp,air,C.bmp,sky,T.bmp,22,mismatch,earth,C.bmp,n,0.018787399999382615,1,57.42565400000058,57.4413854000004,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
1,0,1,0,0,0,0,0,23,0,23,0,57.4413854000004,,,,,,,,,,,,,,,,,,,,,,,,,,,57.426393499999904,57.427584099999876,57.42761120000068,57.4413854000004,57.65670170000067,57.62594590000026,57.625977700000476,57.65670170000067,57.65670170000067,57.65670170000067,57.65670170000067,57.759826299999986,n,0.08669190000000526,None,57.76082680000036,57.761410800000704,57.76144300000033,57.77392620000046,58.010961700000735,58.01100740000038,control,1,earth,S.bmp,air,C.bmp,sky,T.bmp,23,mismatch,air,S.bmp,n,0.08669190000000526,1,58.012218900000335,58.03976480000074,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
1,0,1,0,0,0,0,0,24,0,24,0,58.03976480000074,,,,,,,,,,,,,,,,,,,,,,,,,,,58.01363190000029,58.0147321000004,58.01478399999996,58.03976480000074,,58.22389629999998,58.223918500000764,58.240244200000234,58.240244200000234,58.240244200000234,58.240244200000234,58.34080760000052,n,0.09908910000012838,None,58.34137140000075,58.3417214000001,58.341738900000564,58.3560935000005,58.59167030000026,58.59172320000016,control,1,earth,S.bmp,air,C.bmp,sky,T.bmp,24,match1,earth,S.bmp,n,0.09908910000012838,0,58.5927999000005,58.60799810000026,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
1,0,1,0,0,0,0,0,25,0,25,0,58.60799810000026,,,,,,,,,,,,,,,,,,,,,,,,,,,58.593998600000305,58.59492540000065,58.59497210000063,58.60799810000026,,58.80630689999998,58.80634379999992,58.822653600000194,58.822653600000194,58.822653600000194,58.822653600000194,58.889594500000385,n,0.05885630000011588,None,58.89019900000039,58.890572400000565,58.89059100000031,58.905351400000654,59.140457000000424,59.14049430000068,control,1,earth,S.bmp,air,C.bmp,sky,T.bmp,25,match2,air,C.bmp,n,0.05885630000011588,0,59.14146359999995,59.15517369999998,,,,,,,,,,,457903,001,2023-12-06_22h34.22.861,ala-gemma-3-pairs,2023.2.3,60.42237658143039,2023-12-06 22h34.29.327735 +0000,
