tasks_loop.thisRepN,tasks_loop.thisTrialN,tasks_loop.thisN,tasks_loop.thisIndex,blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,define_tasks.started,define_tasks.stopped,parameters.started,parameters.stopped,select_task_and_match_pairs.started,select_task_and_match_pairs.stopped,show_match_pairs.started,instructions.started,key_resp.started,match1label.started,match2label.started,match3label.started,match1shape.started,match2shape.started,match3shape.started,show_match_pairs.stopped,key_resp.keys,key_resp.rt,key_resp.duration,init_block_count.started,init_block_count.stopped,increment_block_count.started,increment_block_count.stopped,define_trial_list.started,define_trial_list.stopped,decide_what_pair.started,decide_what_pair.stopped,fix.started,fixn.started,fixn.stopped,fix.stopped,show_a_pair.started,text_2.started,put_label.started,put_shape.started,response.started,show_a_pair.stopped,response.keys,response.rt,response.duration,eval.started,eval.stopped,feedback.started,text_4.started,text_4.stopped,feedback.stopped,write.started,task,block_count,match_1_label,match_1_shape,match_2_label,match_2_shape,match_3_label,match_3_shape,trial_index,trial_type,label,shape,response,rt,acc,write.stopped,rest.started,text.started,key_resp_2.started,rest.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,the_end.started,text_3.started,the_end.stopped,participant,session,date,expName,psychopyVersion,frameRate,expStart,
1,0,1,0,1,0,1,0,3,0,3,0,59.1220229999999,,,,,,,,,,,,,,,,,,,,,,,,,,,59.10829869999998,59.109111900000244,59.10916309999993,59.1220229999999,,59.320765200000096,59.32078890000048,59.33650690000013,59.33650690000013,59.33650690000013,59.33650690000013,59.38747669999975,n,0.03578029999971477,None,59.38804160000018,59.38840600000003,59.38842360000035,59.403001499999846,,59.64007099999981,59.640115199999855,valence,2,neutral,H.bmp,happy,R.bmp,sad,X.bmp,3,match3,sad,X.bmp,n,0.03578029999971477,0,59.64168090000021,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,1,0,1,0,4,0,4,0,59.6550772999999,,,,,,,,,,,,,,,,,,,,,,,,,,,59.64302899999984,59.6441205000001,59.64417330000015,59.6550772999999,,59.85487160000048,59.85491749999983,59.886835500000416,59.886835500000416,59.886835500000416,59.886835500000416,60.00444619999962,m,0.11080179999953543,None,60.00522420000016,60.005728199999794,60.00575349999963,60.01987929999996,60.26953560000038,60.25351839999985,60.25354349999998,valence,2,neutral,H.bmp,happy,R.bmp,sad,X.bmp,4,mismatch,neutral,X.bmp,m,0.11080179999953543,0,60.254203399999824,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,1,0,1,0,5,0,5,0,60.26953560000038,,,,,,,,,,,,,,,,,,,,,,,,,,,60.25491880000027,60.25580179999997,60.25582949999989,60.26953560000038,60.46954939999978,60.45403619999979,60.45406749999984,60.46954939999978,60.46954939999978,60.46954939999978,60.46954939999978,60.5202932000002,m,0.04356740000002901,None,60.52108560000033,60.52160400000048,60.52162920000046,60.535204599999815,60.78531430000021,60.770069799999874,60.77009999999973,valence,2,neutral,H.bmp,happy,R.bmp,sad,X.bmp,5,mismatch,neutral,R.bmp,m,0.04356740000002901,0,60.77091389999987,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,1,0,1,0,6,0,6,0,60.78531430000021,,,,,,,,,,,,,,,,,,,,,,,,,,,60.77175100000022,60.772423000000344,60.77245419999963,60.78531430000021,60.98500419999982,60.96970710000005,60.96973059999982,60.98500419999982,60.98500419999982,60.98500419999982,60.98500419999982,61.00388819999989,m,0.012491999999838299,None,61.00484560000041,61.00555929999973,61.005591000000095,61.01985599999989,,61.26843759999974,61.268460700000105,valence,2,neutral,H.bmp,happy,R.bmp,sad,X.bmp,6,mismatch,happy,X.bmp,m,0.012491999999838299,0,61.26929099999961,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,1,0,1,0,7,0,7,0,61.28440870000031,,,,,,,,,,,,,,,,,,,,,,,,,,,61.27003450000029,61.27073670000027,61.27076380000017,61.28440870000031,61.48466710000048,61.468824000000495,61.4688514999998,61.48466710000048,61.48466710000048,61.48466710000048,61.48466710000048,61.502012099999774,m,0.009621299999707844,None,61.502706899999794,61.50321080000049,61.50323380000009,61.51703480000015,61.767382900000484,61.75314619999972,61.753217600000426,valence,2,neutral,H.bmp,happy,R.bmp,sad,X.bmp,7,mismatch,happy,X.bmp,m,0.009621299999707844,0,61.754254700000274,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,1,0,1,0,8,0,8,0,61.767382900000484,,,,,,,,,,,,,,,,,,,,,,,,,,,61.755467699999826,61.756422499999644,61.75648650000039,61.767382900000484,61.966734200000246,61.951211599999624,61.9512364000002,61.966734200000246,61.966734200000246,61.966734200000246,61.966734200000246,62.01744930000041,m,0.035524899999472836,None,62.018049500000416,62.01847610000004,62.01849529999981,62.03312619999997,62.283343899999636,62.2682248000001,62.26825960000042,valence,2,neutral,H.bmp,happy,R.bmp,sad,X.bmp,8,match3,sad,X.bmp,m,0.035524899999472836,1,62.26901120000002,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,1,0,1,0,9,0,9,0,62.283343899999636,,,,,,,,,,,,,,,,,,,,,,,,,,,62.2699848000002,62.27075909999985,62.27079609999964,62.283343899999636,62.48343920000025,62.47028750000027,62.47034470000017,62.48343920000025,62.48343920000025,62.48343920000025,62.48343920000025,62.518013599999904,m,0.02459019999969314,None,62.51884960000007,62.519375599999876,62.51940240000022,62.53255040000022,62.78390959999979,62.7679349,62.767971399999624,valence,2,neutral,H.bmp,happy,R.bmp,sad,X.bmp,9,mismatch,sad,R.bmp,m,0.02459019999969314,0,62.768799800000124,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,1,0,1,0,10,0,10,0,62.78390959999979,,,,,,,,,,,,,,,,,,,,,,,,,,,62.76978640000016,62.770522200000414,62.770559700000376,62.78390959999979,62.99858740000036,62.969206900000245,62.96926199999962,62.99858740000036,62.99858740000036,62.99858740000036,62.99858740000036,63.01684899999964,m,0.01397010000073351,None,63.01765630000045,63.01825069999995,63.01827609999964,63.03234340000017,63.28209100000004,63.266401800000494,63.26643320000039,valence,2,neutral,H.bmp,happy,R.bmp,sad,X.bmp,10,match2,happy,R.bmp,m,0.01397010000073351,1,63.26723670000047,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,1,0,1,0,11,0,11,0,63.28209100000004,,,,,,,,,,,,,,,,,,,,,,,,,,,63.26811819999966,63.26881549999962,63.26884919999975,63.28209100000004,63.482358000000204,63.46695720000025,63.46698500000002,63.482358000000204,63.482358000000204,63.482358000000204,63.482358000000204,63.61560650000047,n,0.12675620000027266,None,63.61626530000012,63.61666719999994,63.6166874999999,63.630842499999744,63.881121399999756,63.86518940000042,63.86521350000021,valence,2,neutral,H.bmp,happy,R.bmp,sad,X.bmp,11,match2,happy,R.bmp,n,0.12675620000027266,0,63.86577109999962,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,1,0,1,0,12,0,12,0,63.881121399999756,,,,,,,,,,,,,,,,,,,,,,,,,,,63.86643490000006,63.86693240000022,63.86695779999991,63.881121399999756,64.09690409999985,64.0661084000003,64.06614119999995,64.09690409999985,64.09690409999985,64.09690409999985,64.09690409999985,64.14822910000021,n,0.04628409999986616,None,64.14887929999986,64.14928680000048,64.14930710000044,64.1638638000004,64.41398320000008,64.39873179999995,64.39875709999978,valence,2,neutral,H.bmp,happy,R.bmp,sad,X.bmp,12,match1,neutral,H.bmp,n,0.04628409999986616,0,64.39935940000032,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,1,0,1,0,13,0,13,0,64.41398320000008,,,,,,,,,,,,,,,,,,,,,,,,,,,64.40009009999994,64.40068410000003,64.40071129999978,64.41398320000008,64.61357769999995,64.59813010000016,64.59815630000048,64.61357769999995,64.61357769999995,64.61357769999995,64.61357769999995,64.64777000000049,n,0.023639200000616256,None,64.64842589999989,64.64884100000017,64.64886139999999,64.66284210000049,64.91258070000003,64.8975088999996,64.89753440000004,valence,2,neutral,H.bmp,happy,R.bmp,sad,X.bmp,13,mismatch,happy,H.bmp,n,0.023639200000616256,1,64.89829439999994,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,1,0,1,0,14,0,14,0,64.91258070000003,,,,,,,,,,,,,,,,,,,,,,,,,,,64.89895100000012,64.89945799999987,64.89948259999983,64.91258070000003,65.11306880000029,65.09751020000022,65.09753530000035,65.11306880000029,65.11306880000029,65.11306880000029,65.11306880000029,65.19797269999981,n,0.07673780000004626,None,65.1989494999998,65.19956079999974,65.19959250000011,65.21286789999976,65.46273629999996,65.44739219999974,65.44743610000023,valence,2,neutral,H.bmp,happy,R.bmp,sad,X.bmp,14,match1,neutral,H.bmp,n,0.07673780000004626,0,65.44818940000005,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,1,0,1,0,15,0,15,0,65.46273629999996,,,,,,,,,,,,,,,,,,,,,,,,,,,65.44908990000022,65.44983260000026,65.44986640000025,65.46273629999996,65.66284429999996,65.64760850000039,65.6476461000002,65.66284429999996,65.66284429999996,65.66284429999996,65.66284429999996,65.82967290000033,m,0.15192969999952766,None,65.83045510000011,65.8309704000003,65.83099579999998,65.8451656999996,66.0965140999997,66.0815663000003,66.08161259999997,valence,2,neutral,H.bmp,happy,R.bmp,sad,X.bmp,15,mismatch,neutral,X.bmp,m,0.15192969999952766,0,66.08268690000023,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,1,0,1,0,16,0,16,0,66.0965140999997,,,,,,,,,,,,,,,,,,,,,,,,,,,66.08406259999992,66.0850577000001,66.08511120000003,66.0965140999997,,66.29533420000007,66.29536900000039,66.31117340000037,66.31117340000037,66.31117340000037,66.31117340000037,66.32912420000048,m,0.013522799999918789,None,66.32976169999984,66.33016459999999,66.3301849999998,66.34424380000019,66.59476739999991,66.58041959999991,66.58046370000011,valence,2,neutral,H.bmp,happy,R.bmp,sad,X.bmp,16,match1,neutral,H.bmp,m,0.013522799999918789,1,66.58150079999996,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,1,0,1,0,17,0,17,0,66.59476739999991,,,,,,,,,,,,,,,,,,,,,,,,,,,66.58273139999983,66.58371210000041,66.58375820000037,66.59476739999991,66.81036839999979,66.78089980000004,66.78095399999984,66.81036839999979,66.81036839999979,66.81036839999979,66.81036839999979,66.89489729999968,m,0.07900260000042181,None,66.89565080000011,66.89613740000004,66.89616089999981,66.91056579999986,67.16035019999981,67.14462699999967,67.14465440000004,valence,2,neutral,H.bmp,happy,R.bmp,sad,X.bmp,17,mismatch,neutral,X.bmp,m,0.07900260000042181,0,67.14531129999978,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,1,0,1,0,18,0,18,0,67.16035019999981,,,,,,,,,,,,,,,,,,,,,,,,,,,67.14608690000023,67.14669409999988,67.14672400000018,67.16035019999981,67.37654569999995,67.34484450000036,67.34487379999973,67.37654569999995,67.37654569999995,67.37654569999995,67.37654569999995,67.44400649999989,m,0.06558539999969071,None,67.44469949999984,67.44517319999977,67.44519539999965,67.45923130000028,67.70895420000033,67.69466190000003,67.69469360000039,valence,2,neutral,H.bmp,happy,R.bmp,sad,X.bmp,18,match2,happy,R.bmp,m,0.06558539999969071,1,67.69548980000036,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,1,0,1,0,19,0,19,0,67.70895420000033,,,,,,,,,,,,,,,,,,,,,,,,,,,67.69620570000006,67.69671970000036,67.69674510000004,67.70895420000033,67.90881330000047,67.89278209999975,67.89280169999984,67.90881330000047,67.90881330000047,67.90881330000047,67.90881330000047,68.00962760000039,m,0.086643799999365,None,68.01026900000033,68.01073009999982,68.01075000000037,68.02532820000033,68.27539770000021,68.25945580000007,68.25948309999967,valence,2,neutral,H.bmp,happy,R.bmp,sad,X.bmp,19,match2,happy,R.bmp,m,0.086643799999365,1,68.26013010000042,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,1,0,1,0,20,0,20,0,68.27539770000021,,,,,,,,,,,,,,,,,,,,,,,,,,,68.2608739999996,68.26144910000039,68.26147769999989,68.27539770000021,68.47551579999981,68.4597875999998,68.45981540000048,68.47551579999981,68.47551579999981,68.47551579999981,68.47551579999981,68.59225179999976,n,0.10648140000012063,None,68.59289249999983,68.59329239999988,68.59331250000014,68.60808139999972,68.85745940000015,68.84264410000014,68.84267129999989,valence,2,neutral,H.bmp,happy,R.bmp,sad,X.bmp,20,match3,sad,X.bmp,n,0.10648140000012063,0,68.8433587999998,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,1,0,1,0,21,0,21,0,68.85745940000015,,,,,,,,,,,,,,,,,,,,,,,,,,,68.84414050000032,68.84472759999971,68.84475730000031,68.85745940000015,69.05805520000013,69.04266730000018,69.04270019999967,69.05805520000013,69.05805520000013,69.05805520000013,69.05805520000013,69.07528430000002,m,0.015076499999850057,None,69.07590679999976,69.07637590000013,69.07639629999994,69.09053670000048,69.34111500000017,69.32543030000033,69.32545699999991,valence,2,neutral,H.bmp,happy,R.bmp,sad,X.bmp,21,mismatch,sad,H.bmp,m,0.015076499999850057,0,69.32608049999999,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,1,0,1,0,22,0,22,0,69.34111500000017,,,,,,,,,,,,,,,,,,,,,,,,,,,69.32682449999993,69.32740509999985,69.32743440000013,69.34111500000017,69.55689119999988,69.52695769999991,69.52701239999988,69.55689119999988,69.55689119999988,69.55689119999988,69.55689119999988,69.59130129999994,n,0.01976230000036594,None,69.5919372999997,69.59235090000038,69.59237120000034,69.60652050000044,69.8574735000002,69.84200179999971,69.84204380000028,valence,2,neutral,H.bmp,happy,R.bmp,sad,X.bmp,22,mismatch,neutral,R.bmp,n,0.01976230000036594,1,69.84301090000008,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,1,0,1,0,23,0,23,0,69.8574735000002,,,,,,,,,,,,,,,,,,,,,,,,,,,69.84420399999999,69.84510330000012,69.84514880000006,69.8574735000002,70.07289949999995,70.04118449999987,70.04121610000038,70.07289949999995,70.07289949999995,70.07289949999995,70.07289949999995,70.15873680000004,n,0.07761229999960051,None,70.1598739000001,70.16069460000017,70.16073099999994,70.17293140000038,70.42212310000014,70.40651049999997,70.4065300000002,valence,2,neutral,H.bmp,happy,R.bmp,sad,X.bmp,23,mismatch,happy,X.bmp,n,0.07761229999960051,1,70.40700649999962,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,1,0,1,0,24,0,24,0,70.42212310000014,,,,,,,,,,,,,,,,,,,,,,,,,,,70.40756909999982,70.40795679999974,70.4079756000001,70.42212310000014,70.6222160999996,70.60656310000013,70.60658859999967,70.6222160999996,70.6222160999996,70.6222160999996,70.6222160999996,70.80637550000029,n,0.1815323000000717,None,70.80715909999981,70.8076731000001,70.80769839999994,70.82176069999969,71.07161470000028,71.05608649999976,71.05611380000028,valence,2,neutral,H.bmp,happy,R.bmp,sad,X.bmp,24,mismatch,sad,R.bmp,n,0.1815323000000717,1,71.05673120000029,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,1,0,1,0,25,0,25,0,71.07161470000028,,,,,,,,,,,,,,,,,,,,,,,,,,,71.05748109999968,71.05808690000049,71.05811569999969,71.07161470000028,71.28799280000021,71.25764530000015,71.25768760000028,71.28799280000021,71.28799280000021,71.28799280000021,71.28799280000021,71.48845580000034,n,0.1924237000002904,None,71.48885940000036,71.48911969999972,71.4891303000004,71.5042655999996,,71.74012849999963,71.74019769999995,valence,2,neutral,H.bmp,happy,R.bmp,sad,X.bmp,25,mismatch,sad,H.bmp,n,0.1924237000002904,1,71.74165720000019,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,1,0,1,0,26,0,26,0,71.75480049999987,,,,,,,,,,,,,,,,,,,,,,,,,,,71.74324140000044,71.74442699999963,71.74448990000019,71.75480049999987,71.96996790000048,71.94025469999997,71.9402898999997,71.96996790000048,71.96996790000048,71.96996790000048,71.96996790000048,72.10468219999984,m,0.12316120000014052,None,72.10538759999963,72.10585850000007,72.10588100000041,72.11983549999968,72.36999540000033,72.35490190000019,72.35492909999994,valence,2,neutral,H.bmp,happy,R.bmp,sad,X.bmp,26,match1,neutral,H.bmp,m,0.12316120000014052,1,72.35568799999965,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,1,0,1,0,27,0,27,0,72.36999540000033,,,,,,,,,,,,,,,,,,,,,,,,,,,72.3564623000002,72.3570910999997,72.35711970000011,72.36999540000033,72.56975799999964,72.55420299999969,72.55423169999995,72.56975799999964,72.56975799999964,72.56975799999964,72.56975799999964,72.68798489999972,n,0.11678229999961331,None,72.68903380000029,72.6897184999998,72.6897525000004,72.70382380000046,,72.9535593999999,72.95358690000012,valence,2,neutral,H.bmp,happy,R.bmp,sad,X.bmp,27,mismatch,neutral,R.bmp,n,0.11678229999961331,1,72.95479479999995,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,1,0,1,0,28,0,28,0,72.96986910000032,,,,,,,,,,,,,,,,,,,,,,,,,,,72.95574889999989,72.95647350000036,72.9565107999997,72.96986910000032,73.1850617,73.15503040000021,73.15506699999969,73.1850617,73.1850617,73.1850617,73.1850617,73.26946239999961,m,0.07530410000072152,None,73.27009759999964,73.27050260000033,73.27052269999967,73.28507960000024,73.5352296000001,73.51954079999996,73.51956859999973,valence,2,neutral,H.bmp,happy,R.bmp,sad,X.bmp,28,match3,sad,X.bmp,m,0.07530410000072152,1,73.52018789999966,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
1,0,1,0,1,0,1,0,29,0,29,0,73.5352296000001,,,,,,,,,,,,,,,,,,,,,,,,,,,73.5209576999996,73.52154020000035,73.52156960000048,73.5352296000001,73.7345148000004,73.71884950000003,73.7188699999997,73.7345148000004,73.7345148000004,73.7345148000004,73.7345148000004,73.7524868999999,n,0.01574739999978192,None,73.75312360000044,73.75350119999985,73.75352159999966,73.76760389999981,74.03384600000027,74.00218210000003,74.00220780000018,valence,2,neutral,H.bmp,happy,R.bmp,sad,X.bmp,29,match2,happy,R.bmp,n,0.01574739999978192,0,74.00278660000004,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,0,0,0,0,0,0,0,0,75.13249780000024,,,,,,74.00362430000041,74.00424019999991,74.00426419999985,74.03384600000027,74.03384600000027,74.03384600000027,74.03384600000027,74.03384600000027,74.03384600000027,74.03384600000027,74.03384600000027,75.11702739999964,space,1.079305000000204,None,75.11744259999978,75.11785729999974,75.1186875000003,75.11911510000027,75.11913400000049,75.11955149999994,75.1203046999999,75.12077769999996,75.12079679999988,75.13249780000024,75.34913570000026,75.31781589999991,75.31785240000045,75.34913570000026,75.34913570000026,75.34913570000026,75.34913570000026,75.43496159999995,n,0.0691501999999673,None,75.43651210000007,75.43720360000043,75.43723890000001,75.44957599999998,75.700425,75.68435700000009,75.68438950000018,control,1,sky,S.bmp,earth,C.bmp,air,T.bmp,0,mismatch,earth,T.bmp,n,0.0691501999999673,1,75.68514400000004,74.00295310000001,,,74.0030157000001,None,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,0,0,0,0,1,0,1,0,75.700425,,,,,,,,,,,,,,,,,,,,,,,,,,,75.68603379999968,75.68674740000006,75.68678090000049,75.700425,75.91470579999987,75.88507469999968,75.88511560000006,75.91470579999987,75.91470579999987,75.91470579999987,75.91470579999987,75.93282220000037,n,0.0014863999995213817,None,75.93343069999992,75.93382240000028,75.93384140000035,75.94824140000037,76.1983296999997,76.18280839999989,76.18283539999993,control,1,sky,S.bmp,earth,C.bmp,air,T.bmp,1,match3,air,T.bmp,n,0.0014863999995213817,0,76.18346959999963,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,0,0,0,0,2,0,2,0,76.1983296999997,,,,,,,,,,,,,,,,,,,,,,,,,,,76.18422929999997,76.18492100000003,76.18494980000014,76.1983296999997,76.39806190000036,76.38137410000036,76.38139190000038,76.39806190000036,76.39806190000036,76.39806190000036,76.39806190000036,76.46593819999998,n,0.054392600000028324,None,76.46667059999982,76.4671599000003,76.46718229999988,76.48120720000043,76.7316864000004,76.71604279999974,76.71607320000021,control,1,sky,S.bmp,earth,C.bmp,air,T.bmp,2,match2,earth,C.bmp,n,0.054392600000028324,0,76.7167902000001,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,0,0,0,0,3,0,3,0,76.7316864000004,,,,,,,,,,,,,,,,,,,,,,,,,,,76.71761419999984,76.71829359999992,76.71832449999965,76.7316864000004,76.93121659999997,76.91591750000043,76.9159423000001,76.93121659999997,76.93121659999997,76.93121659999997,76.93121659999997,76.9661589999996,n,0.02635740000005171,None,76.96726180000041,76.9679143000003,76.9679501999999,76.98087010000017,77.23169190000044,77.21593089999988,77.21596990000035,control,1,sky,S.bmp,earth,C.bmp,air,T.bmp,3,match1,sky,S.bmp,n,0.02635740000005171,0,77.21691139999984,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,0,0,0,0,4,0,4,0,77.23169190000044,,,,,,,,,,,,,,,,,,,,,,,,,,,77.21797810000044,77.2188384000001,77.21887919999972,77.23169190000044,,77.4297803999998,77.42979769999965,77.44669169999997,77.44669169999997,77.44669169999997,77.44669169999997,77.5473721999997,m,0.09912179999992077,None,77.54803210000046,77.5484378000001,77.54845819999991,77.56275449999976,77.81345489999967,77.79966599999989,77.79970820000017,control,1,sky,S.bmp,earth,C.bmp,air,T.bmp,4,mismatch,earth,S.bmp,m,0.09912179999992077,0,77.80070239999986,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,0,0,0,0,5,0,5,0,77.81345489999967,,,,,,,,,,,,,,,,,,,,,,,,,,,77.8019218999998,77.80263490000016,77.80266540000048,77.81345489999967,,78.01327610000044,78.0133009000001,78.02896599999985,78.02896599999985,78.02896599999985,78.02896599999985,78.06356529999994,m,0.0327556000002005,None,78.06432779999977,78.06481650000023,78.06484030000047,78.07867259999966,78.3292351,78.31312069999967,78.31314810000003,control,1,sky,S.bmp,earth,C.bmp,air,T.bmp,5,mismatch,earth,S.bmp,m,0.0327556000002005,0,78.31388169999991,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,0,0,0,0,6,0,6,0,78.3292351,,,,,,,,,,,,,,,,,,,,,,,,,,,78.31464070000038,78.31524629999967,78.31527509999978,78.3292351,,78.5283644000001,78.52838210000027,78.54467569999997,78.54467569999997,78.54467569999997,78.54467569999997,78.68011050000041,n,0.1246872000001531,None,78.68114909999986,78.68177780000042,78.68181230000027,78.6950052000002,78.94457719999991,78.92870610000045,78.92874519999987,control,1,sky,S.bmp,earth,C.bmp,air,T.bmp,6,match2,earth,C.bmp,n,0.1246872000001531,0,78.92936629999986,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
2,0,2,0,0,0,0,0,7,0,7,0,78.94457719999991,,,,,,,,,,,,,,,,,,,,,,,,,,,78.93012809999982,78.93072920000031,78.93075779999981,78.94457719999991,79.16086199999972,79.12959769999998,79.12963659999969,79.16086199999972,79.16086199999972,79.16086199999972,79.16086199999972,79.24669679999988,m,0.07385160000012547,None,79.24779300000046,79.24849129999984,79.24852540000029,79.26077850000001,79.51099590000013,79.49578810000003,79.49581980000039,control,1,sky,S.bmp,earth,C.bmp,air,T.bmp,7,mismatch,sky,T.bmp,m,0.07385160000012547,0,79.49657990000014,,,,,,,,,,,924528,001,2023-12-06_22h25.27.159,ala-gemma-3-pairs,2023.2.3,59.57806812166584,2023-12-06 22h25.33.130955 +0000,
