blocks.thisRepN,blocks.thisTrialN,blocks.thisN,blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,choose_match_pair.started,choose_match_pair.stopped,trial_list.started,trial_list.stopped,learn_me.started,text_2.started,text.started,image.started,dismiss_learn.started,learn_me.stopped,dismiss_learn.keys,dismiss_learn.rt,dismiss_learn.duration,choose_mismatch_pair.started,match_label,match_shape,mismatch_label,mismatch_shape,choose_mismatch_pair.stopped,choose_trial_type.started,trial_type,trial_index,trial_label,trial_shape,choose_trial_type.stopped,fix_cross.started,text_4.started,fix_cross.stopped,put.started,put_label.started,put_shape.started,trial_response.started,put.stopped,trial_response.keys,trial_response.rt,trial_response.duration,eval.started,acc,eval.stopped,text_4.stopped,rest_period.started,text_3.started,rest_period_kb.started,rest_period.stopped,rest_period_kb.keys,rest_period_kb.rt,rest_period_kb.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,59,0,59,0,54.00177629999962,,,,,,,,,,,,,,,53.98703000000023,£50,D.bmp,£50,P.bmp,53.98729119999916,53.98730400000022,mismatch,59,£50,P.bmp,53.987559999999576,53.98757250000017,54.00177629999962,54.48582989999886,54.48584089999895,54.502632199999425,54.502632199999425,54.502632199999425,54.63635509999949,m,0.11708889999863459,None,54.63693439999952,0,54.637183599999844,54.502632199999425,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,0,0,0,0,57.15478919999987,,,,,,,,,,,,,,,57.14066400000047,£50,D.bmp,£100,D.bmp,57.14113009999892,57.14114349999909,mismatch,0,£100,D.bmp,57.14145329999883,57.14146619999883,57.15478919999987,57.638747499999226,57.63875889999872,57.655523399998856,57.655523399998856,57.655523399998856,57.82261560000006,n,0.16347980000136886,None,57.82338759999948,1,57.82363760000044,57.655523399998856,54.63724480000019,54.65232809999907,54.65232809999907,57.138447199999064,space,2.4712698999992426,None,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,1,0,1,0,57.83859180000036,,,,,,,,,,,,,,,57.824057099998754,£50,D.bmp,£100,P.bmp,57.824319899998954,57.824332700000014,mismatch,1,£100,P.bmp,57.82458509999924,57.8245979000003,57.83859180000036,58.32254959999955,58.32256219999908,58.339455199999065,58.339455199999065,58.339455199999065,58.42309539999951,m,0.0798320000012609,None,58.423678299999665,0,58.42392889999974,58.339455199999065,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,2,0,2,0,58.43916139999965,,,,,,,,,,,,,,,58.42435010000008,£50,D.bmp,£100,P.bmp,58.424618199998804,58.42463099999986,mismatch,2,£100,P.bmp,58.424884799998836,58.42489740000019,58.43916139999965,58.923255300000164,58.92326750000029,58.94004219999988,58.94004219999988,58.94004219999988,59.12378700000045,m,0.16753979999884905,None,59.124365699999544,0,59.124614099999235,58.94004219999988,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,3,0,3,0,59.139791499999774,,,,,,,,,,,,,,,59.12502829999903,£50,D.bmp,£100,O.bmp,59.125315299999784,59.12532789999932,match,3,£50,D.bmp,59.12558199999876,59.12559449999935,59.139791499999774,59.62377149999884,59.62378329999956,59.64066839999941,59.64066839999941,59.64066839999941,59.79106049999973,m,0.14718400000128895,None,59.791664799999126,1,59.7919167,59.64066839999941,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,4,0,4,0,59.80695879999985,,,,,,,,,,,,,,,59.79233360000035,£50,D.bmp,£50,O.bmp,59.792598899999575,59.79261199999928,match,4,£50,D.bmp,59.79286729999876,59.79287999999906,59.80695879999985,60.29118279999966,60.29119489999903,60.3078387000005,60.3078387000005,60.3078387000005,60.32492169999932,m,0.007411399999909918,None,60.32550579999952,1,60.32575890000044,60.3078387000005,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,5,0,5,0,60.340880599998854,,,,,,,,,,,,,,,60.32617699999901,£50,D.bmp,£100,D.bmp,60.326441799999884,60.32645479999883,mismatch,5,£100,D.bmp,60.326707799998985,60.326720600000044,60.340880599998854,60.82501219999904,60.825023800000054,60.841739899999084,60.841739899999084,60.841739899999084,60.858657499999026,m,0.001999699999942095,None,60.8592424999988,0,60.85949789999904,60.841739899999084,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,6,0,6,0,60.874718199998824,,,,,,,,,,,,,,,60.85991280000053,£50,D.bmp,£100,O.bmp,60.86017890000039,60.8601920000001,mismatch,6,£100,O.bmp,60.860447099999874,60.86046009999882,60.874718199998824,61.35875099999976,61.35876280000048,61.375508199998876,61.375508199998876,61.375508199998876,61.409245400000145,m,0.020102100001167855,None,61.4098285,0,61.410078999999314,61.375508199998876,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,7,0,7,0,61.42505720000008,,,,,,,,,,,,,,,61.41049209999983,£50,D.bmp,£100,P.bmp,61.41076350000003,61.41077640000003,mismatch,7,£100,P.bmp,61.411028200000146,61.411040999999386,61.42505720000008,61.909326499999224,61.90933839999889,61.92612349999945,61.92612349999945,61.92612349999945,61.95967769999879,m,0.029553300000770832,None,61.96027349999895,0,61.96053120000033,61.92612349999945,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,8,0,8,0,61.9757443999988,,,,,,,,,,,,,,,61.96096000000034,£50,D.bmp,£50,P.bmp,61.961228799998935,61.96124190000046,mismatch,8,£50,P.bmp,61.961498599999686,61.96151149999969,61.9757443999988,62.4597775000002,62.45978920000016,62.47666729999946,62.47666729999946,62.47666729999946,62.54363079999894,m,0.054759200000262354,None,62.54421159999947,0,62.54448070000035,62.47666729999946,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,9,0,9,0,62.559586899998976,,,,,,,,,,,,,,,62.544897599998876,£50,D.bmp,£50,P.bmp,62.5451979999998,62.54521039999963,match,9,£50,D.bmp,62.54548479999903,62.545497400000386,62.559586899998976,63.04359949999889,63.04361160000008,63.06044549999933,63.06044549999933,63.06044549999933,63.09409509999932,m,0.031140600000071572,None,63.09469439999884,1,63.09495070000048,63.06044549999933,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,10,0,10,0,63.11011250000047,,,,,,,,,,,,,,,63.09537689999888,£50,D.bmp,£50,P.bmp,63.09564909999972,63.095662199999424,mismatch,10,£50,P.bmp,63.095919699999286,63.09593259999929,63.11011250000047,63.59424989999934,63.5942615999993,63.610917199999676,63.610917199999676,63.610917199999676,63.69461079999928,m,0.07295849999900383,None,63.69519729999956,0,63.69545389999985,63.610917199999676,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,11,0,11,0,63.71064999999908,,,,,,,,,,,,,,,63.695874600000025,£50,D.bmp,£50,O.bmp,63.696143199998914,63.69615589999921,match,11,£50,D.bmp,63.696411400000216,63.69642410000051,63.71064999999908,64.19499309999992,64.19500549999975,64.21149700000024,64.21149700000024,64.21149700000024,64.29527769999913,m,0.08034430000043358,None,64.29588209999929,1,64.29613699999936,64.21149700000024,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,12,0,12,0,64.31116789999942,,,,,,,,,,,,,,,64.2965568999989,£50,D.bmp,£50,P.bmp,64.29682639999919,64.29683920000025,match,12,£50,D.bmp,64.29709579999871,64.29710840000007,64.31116789999942,64.79534479999893,64.79535719999876,64.8119902999988,64.8119902999988,64.8119902999988,64.87902659999963,m,0.05507440000110364,None,64.87961469999937,1,64.87986490000003,64.8119902999988,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,13,0,13,0,64.89508989999922,,,,,,,,,,,,,,,64.88028049999957,£50,D.bmp,£0,O.bmp,64.88054939999893,64.88056219999999,mismatch,13,£0,O.bmp,64.88081729999976,64.88083000000006,64.89508989999922,65.37925229999928,65.3792639000003,65.39592540000012,65.39592540000012,65.39592540000012,65.47967020000033,m,0.07948539999961213,None,65.48025029999917,0,65.48050499999954,65.39592540000012,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,14,0,14,0,65.49557400000049,,,,,,,,,,,,,,,65.48091810000005,£50,D.bmp,£100,D.bmp,65.48118409999915,65.48119699999916,mismatch,14,£100,D.bmp,65.4814523999994,65.48146489999999,65.49557400000049,65.97970499999974,65.97971609999877,65.99649750000026,65.99649750000026,65.99649750000026,66.06360300000051,m,0.0627580999989732,None,66.06421149999915,0,66.06447759999901,65.99649750000026,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,15,0,15,0,66.07939590000024,,,,,,,,,,,,,,,66.06490619999931,£50,D.bmp,£100,P.bmp,66.06517319999875,66.06518800000049,mismatch,15,£100,P.bmp,66.06544749999921,66.0654601999995,66.07939590000024,66.56354850000025,66.56355970000004,66.58034729999963,66.58034729999963,66.58034729999963,66.68056979999892,m,0.09548150000046007,None,66.68115299999954,0,66.68140610000046,66.58034729999963,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,16,0,16,0,66.69673379999949,,,,,,,,,,,,,,,66.68182499999966,£50,D.bmp,£0,P.bmp,66.68208869999944,66.6821017000002,mismatch,16,£0,P.bmp,66.68235529999947,66.68236810000053,66.69673379999949,67.18080089999967,67.18081229999916,67.19767899999897,67.19767899999897,67.19767899999897,67.2979192999992,m,0.09433220000028086,None,67.29850559999977,0,67.29875759999959,67.19767899999897,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,17,0,17,0,67.3139744,,,,,,,,,,,,,,,67.29917629999909,£50,D.bmp,£100,P.bmp,67.29944299999988,67.29945589999988,match,17,£50,D.bmp,67.29970759999924,67.29972029999954,67.3139744,67.79802530000052,67.79803700000048,67.81488369999897,67.81488369999897,67.81488369999897,67.94851779999954,m,0.12409970000044268,None,67.94909899999948,1,67.94934839999951,67.81488369999897,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,18,0,18,0,67.9645660999995,,,,,,,,,,,,,,,67.94976419999875,£50,D.bmp,£100,O.bmp,67.9500709999993,67.9500838999993,mismatch,18,£100,O.bmp,67.95033709999916,67.95034979999946,67.9645660999995,68.4487253999996,68.44873670000015,68.4655643999995,68.4655643999995,68.4655643999995,68.5490890000001,m,0.07400309999866295,None,68.54966979999881,0,68.54991979999977,68.4655643999995,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,19,0,19,0,68.56504769999992,,,,,,,,,,,,,,,68.55033699999876,£50,D.bmp,£0,O.bmp,68.55059900000015,68.55061380000006,mismatch,19,£0,O.bmp,68.55087160000039,68.55088439999963,68.56504769999992,69.04922950000037,69.0492405999994,69.06594860000041,69.06594860000041,69.06594860000041,69.1663639999988,m,0.0898062000014761,None,69.16695239999899,0,69.1672036,69.06594860000041,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,20,0,20,0,69.18219539999882,,,,,,,,,,,,,,,69.16762139999992,£50,D.bmp,£100,P.bmp,69.16789189999872,69.16790469999978,mismatch,20,£100,P.bmp,69.1681580000004,69.16817069999888,69.18219539999882,69.66639190000024,69.66640369999914,69.68326949999937,69.68326949999937,69.68326949999937,69.75017429999934,m,0.05635129999973287,None,69.75076389999958,0,69.7510143999989,69.68326949999937,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,21,0,21,0,69.7660225999989,,,,,,,,,,,,,,,69.75143269999899,£50,D.bmp,£100,O.bmp,69.7517241000005,69.75173619999987,mismatch,21,£100,O.bmp,69.75201449999986,69.7520272999991,69.7660225999989,70.25091780000002,70.25093849999939,70.26726930000041,70.26726930000041,70.26726930000041,70.3680117999993,m,0.0883269999994809,None,70.36915880000015,0,70.36961940000037,70.26726930000041,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,22,0,22,0,70.38357460000043,,,,,,,,,,,,,,,70.37045729999954,£50,D.bmp,£0,P.bmp,70.37093319999985,70.37095799999952,match,22,£50,D.bmp,70.37141580000025,70.37143990000004,70.38357460000043,70.86746080000012,70.86747329999889,70.88427620000039,70.88427620000039,70.88427620000039,70.95126150000033,m,0.0552389000004041,None,70.95192130000032,1,70.95219739999993,70.88427620000039,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,23,0,23,0,70.96729469999991,,,,,,,,,,,,,,,70.95267260000037,£50,D.bmp,£0,O.bmp,70.95296210000015,70.95297609999943,mismatch,23,£0,O.bmp,70.95325489999959,70.95326860000023,70.96729469999991,71.45150209999883,71.45151489999989,71.46816519999993,71.46816519999993,71.46816519999993,71.55182889999924,m,0.07953090000046359,None,71.55248969999957,0,71.55277799999931,71.46816519999993,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,24,0,24,0,71.56773959999919,,,,,,,,,,,,,,,71.55325420000008,£50,D.bmp,£100,D.bmp,71.55354689999876,71.55356099999881,match,24,£50,D.bmp,71.55383689999871,71.55385059999935,71.56773959999919,72.05203710000023,72.05204959999901,72.06878399999914,72.06878399999914,72.06878399999914,72.16901719999987,m,0.08633419999932812,None,72.16967519999889,1,72.16994960000011,72.06878399999914,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,25,0,25,0,72.18503310000051,,,,,,,,,,,,,,,72.17042159999983,£50,D.bmp,£50,P.bmp,72.17071289999876,72.1707267999991,match,25,£50,D.bmp,72.17100240000036,72.17101609999918,72.18503310000051,72.66915489999883,72.66916769999989,72.68590679999943,72.68590679999943,72.68590679999943,72.76963140000043,m,0.07710749999932887,None,72.77029709999988,1,72.77057369999966,72.68590679999943,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,26,0,26,0,72.78550829999949,,,,,,,,,,,,,,,72.77105039999878,£50,D.bmp,£0,P.bmp,72.77133820000017,72.77135239999916,mismatch,26,£0,P.bmp,72.77163069999915,72.77164449999873,72.78550829999949,73.26966019999963,73.26967299999887,73.28657649999877,73.28657649999877,73.28657649999877,73.40362800000003,m,0.10886990000108199,None,73.40428799999972,0,73.40457590000005,73.28657649999877,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,27,0,27,0,73.41950019999967,,,,,,,,,,,,,,,73.40504569999939,£50,D.bmp,£0,O.bmp,73.40533340000002,73.40534730000036,mismatch,27,£0,O.bmp,73.40560819999882,73.40562189999946,73.41950019999967,73.90354920000027,73.90356199999951,73.92032870000003,73.92032870000003,73.92032870000003,74.05417769999985,m,0.13130239999918558,None,74.05484160000015,0,74.0551188999998,73.92032870000003,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,28,0,28,0,74.07003259999874,,,,,,,,,,,,,,,74.05559709999943,£50,D.bmp,£50,O.bmp,74.05588829999942,74.05590230000053,match,28,£50,D.bmp,74.05617919999895,74.05619289999959,74.07003259999874,74.55426669999906,74.55427979999877,74.57100439999886,74.57100439999886,74.57100439999886,74.70474749999994,m,0.1203918999999587,None,74.70541389999926,1,74.70568920000005,74.57100439999886,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,29,0,29,0,74.7206628999993,,,,,,,,,,,,,,,74.70616820000032,£50,D.bmp,£100,O.bmp,74.70646420000048,74.706478099999,mismatch,29,£100,O.bmp,74.70675519999895,74.70676900000035,74.7206628999993,75.20494589999907,75.20495859999937,75.22166160000052,75.22166160000052,75.22166160000052,75.33866269999999,m,0.10116700000071432,None,75.33924800000023,0,75.3394976999989,75.22166160000052,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,30,0,30,0,75.35464969999884,,,,,,,,,,,,,,,75.33991380000043,£50,D.bmp,£100,D.bmp,75.34017829999902,75.34019119999903,match,30,£50,D.bmp,75.34044480000011,75.34045739999965,75.35464969999884,75.83877360000042,75.83878519999962,75.8555895999998,75.8555895999998,75.8555895999998,75.97253209999872,m,0.09983529999954044,None,75.97310889999972,1,75.97335759999987,75.8555895999998,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,31,0,31,0,75.98852959999931,,,,,,,,,,,,,,,75.9737710999998,£50,D.bmp,£0,P.bmp,75.97404009999991,75.97405249999974,mismatch,31,£0,P.bmp,75.97430329999952,75.97431589999906,75.98852959999931,76.47264089999953,76.4726527999992,76.48948430000019,76.48948430000019,76.48948430000019,76.5895743000001,m,0.08941439999944123,None,76.59020149999924,0,76.5904503999991,76.48948430000019,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,32,0,32,0,76.6057796999994,,,,,,,,,,,,,,,76.5908662999991,£50,D.bmp,£100,O.bmp,76.59113029999935,76.59114319999935,match,32,£50,D.bmp,76.59139669999968,76.59140949999892,76.6057796999994,77.08987589999924,77.08988709999903,77.10673180000049,77.10673180000049,77.10673180000049,77.19030659999953,m,0.08190140000078827,None,77.19089080000049,1,77.19113619999916,77.10673180000049,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,33,0,33,0,77.20638119999967,,,,,,,,,,,,,,,77.19155729999875,£50,D.bmp,£100,D.bmp,77.1918227999995,77.1918354999998,mismatch,33,£100,D.bmp,77.19208669999898,77.19209950000004,77.20638119999967,77.69046569999955,77.69047709999904,77.70727269999952,77.70727269999952,77.70727269999952,77.82412429999931,m,0.11191490000055637,None,77.82470879999892,0,77.82495840000047,77.70727269999952,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,34,0,34,0,77.84025859999929,,,,,,,,,,,,,,,77.82537749999938,£50,D.bmp,£100,P.bmp,77.82564129999992,77.82565409999916,mismatch,34,£100,P.bmp,77.82590729999902,77.82591999999931,77.84025859999929,78.32458319999932,78.32459469999958,78.34117669999978,78.34117669999978,78.34117669999978,78.40792789999978,m,0.06200210000133666,None,78.4085157999998,0,78.40876679999928,78.34117669999978,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,35,0,35,0,78.42413589999887,,,,,,,,,,,,,,,78.409187199999,£50,D.bmp,£0,O.bmp,78.40944979999949,78.4094626999995,mismatch,35,£0,O.bmp,78.4097254999997,78.40973759999906,78.42413589999887,78.90818209999998,78.90819389999888,78.92512779999925,78.92512779999925,78.92512779999925,78.97531309999977,m,0.04613309999876947,None,78.97589119999975,0,78.97614539999995,78.92512779999925,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,36,0,36,0,78.99127020000014,,,,,,,,,,,,,,,78.97655949999898,£50,D.bmp,£100,O.bmp,78.97682499999974,78.97683789999974,mismatch,36,£100,O.bmp,78.9770908999999,78.97710369999913,78.99127020000014,79.47524479999993,79.47525630000018,79.49225250000018,79.49225250000018,79.49225250000018,82.37842309999905,n,2.878965899999457,None,82.37900669999908,1,82.3792584999992,79.49225250000018,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,37,0,37,0,82.39430700000048,,,,,,,,,,,,,,,82.37967539999954,£50,D.bmp,£0,D.bmp,82.37993780000033,82.37995049999881,match,37,£50,D.bmp,82.38020440000037,82.3802169999999,82.39430700000048,82.87845969999944,82.8784717999988,82.89531379999971,82.89531379999971,82.89531379999971,82.9622975000002,n,0.06037339999966207,None,82.9628843999999,0,82.96313550000013,82.89531379999971,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,38,0,38,0,82.97821970000041,,,,,,,,,,,,,,,82.96355380000023,£50,D.bmp,£50,O.bmp,82.96382189999895,82.9638347,mismatch,38,£50,O.bmp,82.9640875999994,82.9641002999997,82.97821970000041,83.4623503999992,83.46236219999992,83.4791750000004,83.4791750000004,83.4791750000004,83.62957049999932,m,0.14817839999886928,None,83.6301485999993,0,83.63040220000039,83.4791750000004,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,39,0,39,0,83.64553159999923,,,,,,,,,,,,,,,83.63081950000014,£50,D.bmp,£0,P.bmp,83.63109069999882,83.63110349999988,mismatch,39,£0,P.bmp,83.63136049999957,83.63137309999911,83.64553159999923,84.12965090000034,84.12966249999954,84.14647940000032,84.14647940000032,84.14647940000032,84.26348359999974,n,0.10462360000019544,None,84.26406940000015,1,84.2643205000004,84.14647940000032,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,40,0,40,0,84.27948479999941,,,,,,,,,,,,,,,84.26473649999934,£50,D.bmp,£50,P.bmp,84.26500529999976,84.26501800000005,mismatch,40,£50,P.bmp,84.26527129999886,84.26528409999992,84.27948479999941,84.7635792000001,84.763590999999,84.78044629999931,84.78044629999931,84.78044629999931,84.89743640000052,m,0.11039679999885266,None,84.89802409999902,0,84.89827680000053,84.78044629999931,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,41,0,41,0,84.91339859999971,,,,,,,,,,,,,,,84.89869550000003,£50,D.bmp,£0,O.bmp,84.8989359999996,84.8989488999996,match,41,£50,D.bmp,84.89920229999916,84.89921490000052,84.91339859999971,85.39750339999955,85.39751520000027,85.41426630000024,85.41426630000024,85.41426630000024,85.54779969999981,m,0.11675640000066778,None,85.54838469999959,1,85.54863689999911,85.41426630000024,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,42,0,42,0,85.5639859999992,,,,,,,,,,,,,,,85.54905460000009,£50,D.bmp,£100,O.bmp,85.54932399999961,85.54933709999932,match,42,£50,D.bmp,85.54959149999922,85.54960419999952,85.5639859999992,86.04804270000022,86.04805379999925,86.06491099999948,86.06491099999948,86.06491099999948,86.14853640000001,m,0.07418200000029174,None,86.14912319999894,1,86.14937549999922,86.06491099999948,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,43,0,43,0,86.16456370000014,,,,,,,,,,,,,,,86.14979010000025,£50,D.bmp,£50,P.bmp,86.15005539999947,86.15006819999871,mismatch,43,£50,P.bmp,86.15034589999959,86.15035849999913,86.16456370000014,86.6486960000002,86.64870750000046,86.66543400000046,86.66543400000046,86.66543400000046,86.74910739999905,m,0.08210639999924751,None,86.74971539999933,0,86.74996749999991,86.66543400000046,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,44,0,44,0,86.76514329999918,,,,,,,,,,,,,,,86.75039370000013,£50,D.bmp,£100,D.bmp,86.7506555,86.75066849999894,match,44,£50,D.bmp,86.75092359999871,86.75093649999872,86.76514329999918,87.24922609999885,87.24923779999881,87.26593449999928,87.26593449999928,87.26593449999928,87.33305159999873,m,0.05758070000047155,None,87.33365249999952,1,87.33390719999989,87.26593449999928,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,45,0,45,0,87.34883569999874,,,,,,,,,,,,,,,87.33432249999896,£50,D.bmp,£0,O.bmp,87.33460679999916,87.33461960000022,mismatch,45,£0,O.bmp,87.3348747,87.33488729999954,87.34883569999874,87.83309290000034,87.83310439999877,87.84988619999967,87.84988619999967,87.84988619999967,88.00010359999942,m,0.13747870000042894,None,88.00068889999966,0,88.00093670000024,87.84988619999967,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,46,0,46,0,88.0161950999991,,,,,,,,,,,,,,,88.00135909999881,£50,D.bmp,£0,D.bmp,88.0016228000004,88.00163559999964,match,46,£50,D.bmp,88.00188809999963,88.00190060000023,88.0161950999991,88.5003244999989,88.50033609999991,88.51711909999904,88.51711909999904,88.51711909999904,88.66751560000012,m,0.13388529999974708,None,88.66809909999938,1,88.66834609999933,88.51711909999904,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
1,0,1,0,47,0,47,0,88.68354329999966,,,,,,,,,,,,,,,88.66876000000047,£50,D.bmp,£50,P.bmp,88.66902759999903,88.66904029999932,mismatch,47,£50,P.bmp,88.66929349999918,88.66930619999948,88.68354329999966,89.16760909999903,89.16762050000034,89.18441569999959,89.18441569999959,89.18441569999959,89.3014992999997,n,0.10647750000134693,None,89.30209130000003,1,89.30234380000002,89.18441569999959,,,,,,,,328449,001,2023-11-21_15h48.00.018,ala,2023.2.3,59.95685504685459,2023-11-21 15h48.05.298325 +0000,
